datetime,open,high,low,close,volume
1.64148E+12,1072.72,1073.44,1072.72,1073.25,952
1.64148E+12,1072,1073.3,1072,1072.19,1099
1.64148E+12,1073.7122,1073.7122,1073,1073,300
1.64148E+12,1072.1,1073.49,1072,1072,1718
1.64148E+12,1072.04,1073,1072.04,1073,1132
1.64148E+12,1073,1073,1073,1073,100
1.64148E+12,1072.81,1073,1072.81,1073,844
1.64148E+12,1073,1073,1072.55,1072.71,1083
1.64148E+12,1072.49,1072.49,1072.49,1072.49,131
1.64148E+12,1072.02,1072.75,1071.43,1071.43,2139
1.64148E+12,1072,1072,1072,1072,100
1.64148E+12,1071.5,1072.5,1070.59,1072.5,2404
1.64148E+12,1071.22,1072,1071.22,1072,300
1.64148E+12,1072,1072.56,1071.65,1071.65,1249
1.64148E+12,1072.72,1072.74,1071.97,1072.4699,3804
1.64148E+12,1072,1073.29,1071.75,1073.29,2587
1.64148E+12,1073.55,1075.6,1073.49,1075.6,5527
1.64148E+12,1074.73,1077.01,1074.73,1076.97,5748
1.64148E+12,1077,1078.6572,1077,1077,2354
1.64148E+12,1076.79,1077.6362,1076.79,1077,669
1.64148E+12,1076.8,1077,1075.02,1075.25,5175
1.64148E+12,1076.33,1077.15,1076,1076,3443
1.64148E+12,1075.35,1075.4,1074,1074.8,955
1.64148E+12,1075.9,1076.68,1075.15,1075.15,500
1.64148E+12,1076,1076.49,1075.25,1076.49,640
1.64148E+12,1076.3,1076.74,1075.61,1075.61,1563
1.64148E+12,1076,1076.65,1075,1075,2020
1.64148E+12,1075.59,1076,1075.59,1076,741
1.64148E+12,1075.9,1078,1075.9,1078,2519
1.64148E+12,1078,1078.99,1077.9,1078.99,3560
1.64148E+12,1079.5,1079.5,1078.17,1079.38,1171
1.64148E+12,1079.5,1079.99,1079.5,1079.89,2436
1.64148E+12,1079.54,1080.75,1079.4,1079.4,13914
1.64148E+12,1079,1079.54,1078.4,1078.4,2895
1.64148E+12,1079.1,1080.11,1079.1,1079.99,3052
1.64148E+12,1080.11,1080.11,1075.5,1076,10562
1.64148E+12,1076,1076.05,1075.28,1075.41,4070
1.64148E+12,1075.21,1075.98,1075,1075,3143
1.64148E+12,1075,1076,1074.7,1076,2105
1.64148E+12,1075.32,1076.27,1075.32,1076.07,3100
1.64148E+12,1077,1080.75,1073.5,1076.7,233177
1.64148E+12,1076.8188,1080.62,1071.24,1073.37,104928
1.64148E+12,1073.77,1075.9999,1072.0501,1074.79,64287
1.64148E+12,1074.79,1076.9999,1070.16,1076.92,85234
1.64148E+12,1077.24,1083,1076.9,1081.57,139328
1.64148E+12,1081.32,1084.6,1072,1075.36,113730
1.64148E+12,1075.45,1082.25,1074.37,1079.9136,93598
1.64148E+12,1080.35,1082.865,1077.88,1079.35,68738
1.64148E+12,1079.5417,1080.18,1070.3,1070.3,74070
1.64148E+12,1070.15,1074.97,1068.765,1072.095,111237
1.64148E+12,1072.39,1080,1072.39,1078.69,122698
1.64148E+12,1078.79,1079.105,1073.3025,1077.6699,91104
1.64148E+12,1076.805,1082,1076.23,1081.76,84494
1.64148E+12,1082.42,1088,1081.3,1082.0135,116617
1.64148E+12,1081.46,1083.2899,1078.99,1083,59216
1.64148E+12,1084,1085,1078.02,1078.434,47714
1.64148E+12,1078.86,1081.2759,1076.3937,1078.88,52068
1.64148E+12,1078.87,1079.76,1074.28,1075.18,55161
1.64148E+12,1075.48,1077.2699,1071.3,1071.99,65698
1.64148E+12,1071.8401,1073,1064.13,1065.25,90130
1.64148E+12,1065.34,1065.72,1060.81,1062.14,88127
1.64148E+12,1061.89,1064.2199,1061.27,1063.2099,96598
1.64148E+12,1062.2173,1063.5099,1056.12,1058.5884,146158
1.64148E+12,1058.3847,1058.43,1053.85,1056.315,111979
1.64148E+12,1056.14,1057.4099,1050,1050.7154,126848
1.64148E+12,1050.53,1055.5099,1050,1055.5099,124982
1.64148E+12,1055.49,1057.7075,1040.55,1040.56,181496
1.64148E+12,1040.55,1046.97,1040,1045.56,99462
1.64148E+12,1045.999,1048.7999,1043.46,1047.48,102599
1.64148E+12,1047.37,1050,1042.27,1049.9899,74352
1.64148E+12,1049,1053.7836,1042.2201,1043,119094
1.64148E+12,1042.81,1049.96,1042.81,1044.829,69917
1.64148E+12,1045.8399,1048.49,1043.87,1046.74,60281
1.64148E+12,1046.625,1046.625,1041.6,1043.25,103020
1.64148E+12,1043.315,1046.99,1037,1038.08,139485
1.64148E+12,1038.14,1038.43,1034,1035.87,119857
1.64148E+12,1035.7699,1036.5,1030.3,1030.3,124346
1.64148E+12,1030.3,1034,1025.76,1033.985,183479
1.64148E+12,1034.18,1038.45,1032.53,1036.54,134364
1.64148E+12,1036.54,1036.89,1030.99,1031.07,82353
1.64148E+12,1031.0601,1032.2468,1026.31,1026.33,125906
1.64148E+12,1026.4108,1026.4108,1020.8,1024.17,159221
1.64148E+12,1024.2699,1027,1020.5,1026.325,132294
1.64148E+12,1026.75,1032.43,1025.85,1031.15,125121
1.64148E+12,1031.16,1036.07,1029.2801,1033.9121,100997
1.64148E+12,1033.09,1038.22,1033.09,1036.91,98386
1.64148E+12,1036.95,1042.9999,1034.4868,1040.57,126777
1.64148E+12,1040.56,1045.61,1039.6001,1045.2,117930
1.64148E+12,1045,1045.16,1040.545,1041.6299,75922
1.64148E+12,1040.79,1041.5309,1032.31,1033.53,85084
1.64148E+12,1033.4117,1034.8622,1030.22,1031.795,101199
1.64148E+12,1032.09,1037.5,1027.1,1027.23,117722
1.64148E+12,1027.2,1033.4699,1026,1030.4684,75854
1.64148E+12,1030,1034.93,1029.75,1030.71,45945
1.64148E+12,1030.3,1038.91,1027.48,1037.9799,94069
1.64148E+12,1037.43,1041.9962,1037.43,1040.43,111533
1.64148E+12,1040.672,1043.8999,1040.02,1042.57,90904
1.64148E+12,1042.3947,1045.29,1039.28,1044.5459,74408
1.64148E+12,1044.3933,1047.29,1042.5,1045,76853
1.64148E+12,1045.2712,1045.2712,1040.13,1041.88,58934
1.64148E+12,1041.35,1049.4,1041.0501,1048.435,103519
1.64148E+12,1048.555,1053.28,1048.3,1051.8999,120319
1.64148E+12,1051.6674,1052,1047.91,1049.7,57788
1.64148E+12,1049,1053.35,1048.5127,1052.9033,74151
1.64148E+12,1053.13,1053.2858,1049.27,1051.79,66893
1.64148E+12,1051.61,1053,1048.56,1049.2719,67133
1.64148E+12,1049.2768,1055.73,1049.2,1055.5904,78592
1.64148E+12,1055.8599,1060,1055.4117,1058.055,126335
1.64148E+12,1058.17,1060.54,1056.33,1057.17,85751
1.64148E+12,1057.03,1059.8,1054,1055.71,73670
1.64148E+12,1055.5632,1057.3,1051.31,1053.605,60262
1.64148E+12,1053.2399,1053.2399,1046.58,1046.58,89791
1.64148E+12,1046.365,1049.7,1045.8,1046.2099,61598
1.64148E+12,1046.58,1048.02,1043.62,1043.62,48548
1.64148E+12,1044,1048.54,1043.51,1048.54,50238
1.64148E+12,1048.66,1052.03,1047.4459,1048.5,61516
1.64148E+12,1048.0596,1051.88,1048.0596,1051.29,25554
1.64148E+12,1051,1054.9899,1050.5,1054.01,50828
1.64148E+12,1054.405,1059,1053.55,1058.725,62293
1.64148E+12,1059,1062.49,1057.18,1062.234,90756
1.64148E+12,1062.2,1062.47,1057.801,1059.04,72766
1.64148E+12,1059.12,1059.95,1055.3,1057.7901,46736
1.64148E+12,1057.96,1061.28,1057.72,1060.3,64275
1.64148E+12,1060.285,1064,1060.0001,1062.9,74082
1.64148E+12,1063.21,1063.3599,1059.02,1060.6538,62624
1.64148E+12,1060.7909,1061.66,1058.0501,1059.51,31898
1.64148E+12,1059.85,1061,1057.4901,1057.958,33964
1.64148E+12,1058.71,1068.84,1058.39,1066.85,96942
1.64148E+12,1066.85,1068.3338,1064.63,1067.2966,57015
1.64148E+12,1067.5955,1068.49,1065,1065.35,54526
1.64148E+12,1065.24,1069.7493,1065.13,1069.3782,48571
1.64148E+12,1069.25,1069.25,1065.8704,1066.595,44044
1.64148E+12,1066.41,1066.785,1062.6,1063.8,45014
1.64148E+12,1064.24,1065.74,1061.0001,1061.92,33636
1.64149E+12,1061.84,1063.15,1060.44,1062.0301,31113
1.64149E+12,1062.6946,1065.35,1061,1064.5401,33405
1.64149E+12,1065.1037,1069,1065.1037,1067.0101,47034
1.64149E+12,1067.0578,1068.12,1065.69,1066.4279,20366
1.64149E+12,1066.92,1068.9899,1066.31,1068.3121,38105
1.64149E+12,1068.4661,1072,1067,1069.68,79209
1.64149E+12,1069.6801,1070.8899,1068.0001,1070.19,27074
1.64149E+12,1070.03,1071.71,1068.53,1070.35,37396
1.64149E+12,1069.82,1072.55,1068.7401,1071.57,40496
1.64149E+12,1071.453,1074,1070,1074,49409
1.64149E+12,1074,1074.4399,1072.03,1072.4481,49416
1.64149E+12,1072.4854,1076.32,1072.4854,1075.96,64472
1.64149E+12,1075.8999,1077.8078,1074.31,1076.89,78113
1.64149E+12,1076.79,1077,1073.1001,1074.95,41577
1.64149E+12,1074.845,1075.31,1071.1,1071.23,45878
1.64149E+12,1071.11,1073.51,1066.3401,1067.98,62519
1.64149E+12,1067.9124,1068.2399,1065.22,1066,61290
1.64149E+12,1066.7799,1069.29,1065.51,1068.0036,30537
1.64149E+12,1068.1002,1072.7,1068.1002,1072.4099,34765
1.64149E+12,1072.41,1072.95,1068.88,1069.6686,34601
1.64149E+12,1069.612,1070.4,1068.35,1069.355,19486
1.64149E+12,1069.68,1069.68,1062,1062.245,72251
1.64149E+12,1062.22,1064.84,1060.5901,1062.203,54875
1.64149E+12,1062.45,1062.54,1058.12,1059.44,73924
1.64149E+12,1059.44,1062.4133,1058.54,1061.8739,46549
1.64149E+12,1061.65,1062.49,1059.26,1061.1499,29283
1.64149E+12,1061.7399,1062.8099,1057.7,1059.23,34077
1.64149E+12,1059.4773,1060,1056,1056.925,37859
1.64149E+12,1056.87,1056.87,1052.63,1053.0697,56319
1.64149E+12,1053.465,1053.8299,1051.21,1052.74,45891
1.64149E+12,1052.67,1055.7899,1051.73,1055.38,45153
1.64149E+12,1055.6,1056.21,1052.0001,1053.09,33896
1.64149E+12,1052.9151,1057.9999,1052.9151,1057.4528,45922
1.64149E+12,1057.78,1058.77,1057.35,1058.6999,40938
1.64149E+12,1058.4155,1061.4999,1056.3,1058.33,54055
1.64149E+12,1058.37,1058.66,1054.4001,1055.7264,30915
1.64149E+12,1055.339,1056.0099,1049.1301,1049.1301,59385
1.64149E+12,1050.05,1055.2599,1049.11,1055,41508
1.64149E+12,1054.5101,1058.2499,1054.5101,1057.62,32403
1.64149E+12,1057.36,1058.55,1056.3301,1058.1,25763
1.64149E+12,1058.06,1058.06,1056.02,1056.5811,25183
1.64149E+12,1056.28,1057.1852,1053.93,1054,28176
1.64149E+12,1054,1055.26,1053.01,1055,11454
1.64149E+12,1055,1062.6,1054.67,1059.93,59579
1.64149E+12,1059.93,1062.74,1059.25,1062.59,29303
1.64149E+12,1062.34,1062.9899,1060.34,1060.49,27653
1.64149E+12,1060.59,1063.3799,1059.81,1060.4901,25811
1.64149E+12,1061,1061.2281,1058.22,1059.84,17533
1.64149E+12,1059.6246,1060.5699,1057.24,1060.5699,17813
1.64149E+12,1060.1933,1062.49,1059.5,1061.5101,20399
1.64149E+12,1061.8524,1064.87,1061.8524,1064.46,27926
1.64149E+12,1064.92,1064.92,1062.15,1063.39,21325
1.64149E+12,1063.45,1065.8,1063.01,1063.32,36319
1.64149E+12,1063.0101,1063.9999,1061.6,1061.6,23068
1.64149E+12,1061.7424,1063.6542,1061.19,1063.2801,14614
1.64149E+12,1063.28,1063.28,1059.63,1062,18615
1.64149E+12,1062,1064.3299,1061.2101,1062.6453,16707
1.64149E+12,1062.2701,1064.8668,1061.37,1064.185,20135
1.64149E+12,1064.55,1067.5695,1063.741,1067.2,33267
1.64149E+12,1067.0201,1068.4599,1066.326,1066.8448,35513
1.64149E+12,1066.44,1066.6199,1064.2601,1064.5957,20743
1.64149E+12,1064.44,1065,1062.17,1064.2501,20912
1.64149E+12,1064,1066,1063.4986,1065.915,9609
1.64149E+12,1066.12,1066.12,1063.6957,1064.66,12171
1.64149E+12,1064.375,1066.69,1064.2671,1066.5397,22657
1.64149E+12,1066.61,1069.02,1066.53,1068.19,38558
1.64149E+12,1068.465,1068.73,1066.5,1067.8451,23346
1.64149E+12,1067.98,1067.98,1065.89,1066.01,14081
1.64149E+12,1066.1313,1066.81,1065.53,1066.5992,10908
1.64149E+12,1066.62,1067.9294,1065.395,1067.27,17956
1.64149E+12,1067.0409,1068.76,1066.0501,1066.3274,14466
1.64149E+12,1066.31,1067.265,1063.22,1066.165,40596
1.64149E+12,1066.7399,1066.9894,1064.03,1064.03,11624
1.64149E+12,1064.22,1065.9699,1064,1064,5375
1.64149E+12,1063.88,1065,1063,1064.94,22056
1.64149E+12,1064.46,1064.5,1063.03,1064,11521
1.64149E+12,1064.215,1064.6599,1060.67,1061.2101,15452
1.64149E+12,1061.1467,1063,1059.071,1062.45,30088
1.64149E+12,1063,1064.21,1062.02,1062.84,13839
1.64149E+12,1062.6975,1064.37,1062.26,1063.02,12849
1.64149E+12,1062.5,1063.1899,1060.34,1061.78,16556
1.64149E+12,1061.2901,1062.73,1060.08,1060.51,13033
1.64149E+12,1060.3,1064,1060.05,1064,18241
1.64149E+12,1063.96,1065.43,1062.5,1062.62,18838
1.64149E+12,1062.5,1063.75,1062.0501,1062.745,7522
1.64149E+12,1063.12,1063.75,1062.7031,1063.5818,13878
1.64149E+12,1063.6,1064.7,1061.16,1062,12999
1.64149E+12,1062.1299,1062.3575,1060.56,1062.3351,15740
1.64149E+12,1062.32,1063.6149,1061.84,1062.1,9733
1.64149E+12,1061.595,1062.03,1060.5001,1061.3901,8643
1.64149E+12,1062,1063.3599,1061.945,1063.145,10939
1.64149E+12,1063.255,1063.9199,1061.59,1063.2901,10927
1.64149E+12,1063.3285,1066.8,1062,1066.75,21504
1.64149E+12,1066.84,1069.7499,1066.4,1068.4501,39505
1.64149E+12,1068.6099,1070,1068.24,1069,19833
1.64149E+12,1068.6601,1069.6799,1068.24,1069.565,15618
1.64149E+12,1069.61,1071.6447,1069.44,1071.4199,46354
1.64149E+12,1071.1536,1072.3799,1070.0201,1072.3799,33392
1.64149E+12,1071.79,1073.7607,1071.3601,1073.7506,34298
1.64149E+12,1073.4949,1074.58,1072.7201,1074.2778,37673
1.64149E+12,1074.1385,1075,1073.9645,1074.39,37961
1.64149E+12,1074.4287,1075.14,1072.691,1073.53,25278
1.64149E+12,1073.32,1073.9999,1072.1001,1073.81,23970
1.64149E+12,1073.685,1075,1072.3501,1072.7699,26795
1.64149E+12,1072.665,1073.5099,1070.6501,1072.4699,27579
1.64149E+12,1072.37,1073.3,1071.5401,1071.541,17736
1.64149E+12,1071.76,1072.7004,1069.51,1070.09,19131
1.64149E+12,1069.74,1069.9455,1067.37,1069.4887,26406
1.64149E+12,1069.28,1070.59,1069.2,1070.4358,17744
1.64149E+12,1070.2631,1072.43,1069.9,1072.34,20311
1.64149E+12,1072.312,1072.79,1070.2944,1072,12862
1.64149E+12,1071.5,1071.5,1069.94,1071.06,7731
1.64149E+12,1071.1,1071.57,1070.39,1070.99,7971
1.64149E+12,1071.1199,1071.69,1070.4,1071.2204,7817
1.64149E+12,1070.36,1072.26,1070.13,1072.26,15966
1.64149E+12,1072,1073.5,1068.58,1069.9009,31681
1.64149E+12,1070,1070.55,1066.01,1066.26,31604
1.64149E+12,1066.01,1066.89,1064.31,1065.585,27790
1.64149E+12,1065.8899,1067.4199,1065.15,1067.208,22863
1.64149E+12,1067.16,1067.4999,1066.0664,1066.2075,13128
1.64149E+12,1066.5523,1068,1066.0001,1067.6305,12329
1.64149E+12,1067.73,1067.79,1066,1066.3999,9464
1.64149E+12,1066.56,1067.18,1065.25,1066.33,14271
1.64149E+12,1066.1343,1067,1066.03,1066.55,11520
1.64149E+12,1066.34,1066.39,1065.337,1066,14005
1.64149E+12,1066.187,1068,1066.187,1067.5,21004
1.64149E+12,1067.16,1068.1,1066.6,1066.6,9729
1.64149E+12,1066.65,1067.3406,1066,1067.06,11111
1.64149E+12,1067.165,1068.97,1067,1068.12,20470
1.64149E+12,1068.37,1069,1067.5,1068.8399,11563
1.64149E+12,1068.5655,1071.5699,1068.45,1071.31,19221
1.64149E+12,1071.317,1072.4099,1069.57,1071.6647,22868
1.64149E+12,1071,1071.5111,1067.6602,1067.8143,27875
1.64149E+12,1067.84,1070.0614,1067.49,1070.0614,12932
1.64149E+12,1070.3408,1070.8816,1068.7004,1069.5556,12596
1.64149E+12,1069.5,1069.69,1068.5101,1069.69,6406
1.64149E+12,1069.82,1070.3319,1067.74,1068.0101,6884
1.64149E+12,1068.34,1069.347,1066.5501,1066.59,20405
1.64149E+12,1066.55,1066.7931,1064.5,1065.03,27685
1.64149E+12,1065.2527,1065.93,1064.4429,1064.92,20332
1.64149E+12,1064.31,1065.52,1064.09,1064.72,16596
1.64149E+12,1064.545,1064.545,1061.9,1062.4252,34596
1.64149E+12,1062.62,1063.336,1061.34,1061.72,20335
1.64149E+12,1061.78,1063.5499,1061.51,1063.1567,23041
1.64149E+12,1063.13,1064.14,1061.58,1062.43,11500
1.64149E+12,1062.31,1062.37,1060.18,1060.51,19972
1.64149E+12,1060.85,1062.4238,1060.795,1062.2246,19207
1.64149E+12,1062.0472,1063.33,1061.01,1061.2542,19432
1.64149E+12,1061.3172,1061.8699,1059.2501,1061.75,34591
1.64149E+12,1061.4482,1063.4499,1060.7501,1062.72,32684
1.64149E+12,1062.97,1063.15,1061.695,1063.116,9966
1.64149E+12,1063.05,1064.51,1062.0399,1062.79,15907
1.64149E+12,1063.05,1065.7399,1063.05,1065.14,19832
1.64149E+12,1065.78,1066.29,1063.7682,1064.42,15886
1.64149E+12,1063.56,1064.0199,1061.58,1062.5,23814
1.64149E+12,1062.8199,1063.4899,1061.347,1063.4622,16270
1.64149E+12,1063.4,1063.572,1061.32,1061.44,12572
1.64149E+12,1061.18,1062,1060,1061.03,12427
1.64149E+12,1061.731,1064,1061.68,1064,18441
1.64149E+12,1063.855,1064.7699,1062.4301,1063.815,9294
1.64149E+12,1063.685,1065.4,1063.6821,1064.3238,17885
1.64149E+12,1064,1064.6999,1062.3501,1064.229,11806
1.64149E+12,1063.78,1065.4999,1062.34,1065.4999,15978
1.64149E+12,1065.5,1067.2583,1065.0401,1066.095,26470
1.64149E+12,1065.7401,1066.99,1065.16,1065.32,13613
1.64149E+12,1065.6,1066.8899,1065.33,1065.8693,7011
1.6415E+12,1065.44,1065.7899,1063.37,1064.34,14292
1.6415E+12,1064.12,1065.72,1063.94,1065.5025,5606
1.6415E+12,1065.3,1068,1065.3,1067.9515,24512
1.6415E+12,1067.2501,1068.61,1066.646,1066.75,21618
1.6415E+12,1066.74,1068.2053,1066.6401,1067.2064,13798
1.6415E+12,1066.8,1067.31,1065.55,1066.51,11050
1.6415E+12,1066.09,1067.84,1066,1067.755,7835
1.6415E+12,1067.57,1068.7199,1067.01,1067.8125,18345
1.6415E+12,1068,1068,1066.05,1066.05,8239
1.6415E+12,1066.17,1067.19,1065.7742,1067.19,11116
1.6415E+12,1066.9,1067.9999,1064.9701,1065.5934,11107
1.6415E+12,1065.5501,1066.34,1064.95,1065.41,8724
1.6415E+12,1065.15,1065.15,1063.5001,1063.5574,12779
1.6415E+12,1063.6387,1063.77,1062.85,1063.77,7329
1.6415E+12,1063.57,1064.09,1061.3615,1062.2301,13914
1.6415E+12,1062.5299,1063.2699,1061.2201,1062.4485,21454
1.6415E+12,1062.6199,1062.6199,1060.92,1061.33,12120
1.6415E+12,1061.65,1063.8199,1061.65,1062.99,12030
1.6415E+12,1063,1063.028,1061.722,1062.644,9014
1.6415E+12,1063,1065.75,1063,1064.42,18292
1.6415E+12,1065,1068.8199,1064.98,1067.56,38592
1.6415E+12,1067.5553,1067.8,1065.85,1065.85,14273
1.6415E+12,1066.018,1067.11,1065.2201,1065.5022,12339
1.6415E+12,1065.7435,1066.515,1065.23,1066.21,7353
1.6415E+12,1066.17,1066.455,1062.94,1063.28,17715
1.6415E+12,1063.07,1064.29,1063,1064.1238,9819
1.6415E+12,1064.46,1064.7973,1063.8401,1064.01,6990
1.6415E+12,1064.34,1064.8399,1063.37,1063.37,7238
1.6415E+12,1063.1,1063.92,1062.03,1062.1421,10437
1.6415E+12,1062.1258,1064,1062.1258,1062.52,10517
1.6415E+12,1063,1064.6696,1061.85,1062.46,13807
1.6415E+12,1061.73,1063.4,1061.33,1062.295,11322
1.6415E+12,1062,1062.83,1060.5,1061.2,13752
1.6415E+12,1061.5,1061.505,1059.6,1061.2287,21536
1.6415E+12,1061.2699,1062.38,1060.86,1061.98,19154
1.6415E+12,1062.32,1063.4511,1062.1,1062.92,13753
1.6415E+12,1062.7576,1064,1062.7576,1063.245,12144
1.6415E+12,1063.2901,1063.99,1062.3,1062.6,7311
1.6415E+12,1063.01,1063.37,1062.2301,1062.74,7938
1.6415E+12,1062.6,1063.6,1062.1501,1063.6,9838
1.6415E+12,1063.505,1065.9,1063.16,1065.4916,26483
1.6415E+12,1065.24,1066.4099,1065.1801,1065.87,13442
1.6415E+12,1065.6801,1066.1195,1064.42,1064.5695,5984
1.6415E+12,1064.67,1065.087,1063.31,1063.84,11875
1.6415E+12,1063.52,1064.8199,1063.0835,1064.3862,8950
1.6415E+12,1064.5,1066,1063.0301,1063.586,16568
1.6415E+12,1063.79,1065.2,1063.4001,1064.86,5832
1.6415E+12,1065.09,1065.09,1064.0159,1064.4451,2514
1.6415E+12,1064.24,1064.24,1063.4656,1063.74,4673
1.6415E+12,1064.1,1065.2,1064.1,1064.8662,10350
1.6415E+12,1064.9,1066.37,1064.5527,1065.4214,10775
1.6415E+12,1065.3809,1066,1064.27,1064.55,10008
1.6415E+12,1065,1065.1,1064.5555,1064.87,5710
1.6415E+12,1064.64,1065,1063.6101,1064.9089,18127
1.6415E+12,1065.0576,1065.4,1064,1065.4,14835
1.6415E+12,1065.24,1066.45,1065.24,1065.78,20551
1.6415E+12,1065.975,1071.9139,1065.6085,1071.9139,73483
1.6415E+12,1071.566,1073.7516,1070.8401,1072.04,63025
1.6415E+12,1072.18,1073.4894,1070.56,1072.586,25719
1.6415E+12,1072.7092,1076,1072,1074.9899,49358
1.6415E+12,1074.88,1076.4,1074.51,1075.415,31627
1.6415E+12,1075.4215,1075.8454,1073.86,1074.0122,17820
1.6415E+12,1073.98,1074.4099,1072.53,1073.37,15806
1.6415E+12,1073,1073.62,1072.0001,1073.3029,19898
1.6415E+12,1073.27,1075.5,1073.27,1075.39,22749
1.6415E+12,1075.23,1077.06,1075.23,1076.2929,43802
1.6415E+12,1076.28,1079.8185,1076.28,1079.09,75236
1.6415E+12,1079.16,1080,1077.0827,1077.6799,51344
1.6415E+12,1077.66,1077.66,1076.26,1077.4007,15400
1.6415E+12,1077.6,1077.7,1074.5101,1076.1883,27373
1.6415E+12,1076.115,1076.62,1075.1,1075.3581,20679
1.6415E+12,1075.54,1077.9999,1074.21,1077.5,35344
1.6415E+12,1077.5,1082,1077.3054,1081.38,76094
1.6415E+12,1081.49,1081.87,1079.5625,1079.5625,43705
1.6415E+12,1079.785,1083.53,1079.785,1083.22,49841
1.6415E+12,1083.19,1084.565,1082.01,1082.82,41402
1.6415E+12,1082.6799,1083.5,1081.2701,1081.585,33577
1.6415E+12,1081.6,1082.99,1078.2201,1080.2,39840
1.6415E+12,1080.34,1082.38,1079.98,1080.7599,20162
1.6415E+12,1080.3201,1080.4413,1078.8601,1079.8299,22132
1.6415E+12,1079.06,1080.5999,1076.97,1080.12,29421
1.6415E+12,1079.61,1079.9499,1077.44,1079.49,14532
1.6415E+12,1079.94,1081.9999,1078.865,1081.47,23483
1.6415E+12,1081.19,1081.9999,1079.3,1079.6801,18627
1.6415E+12,1080.19,1080.19,1076.45,1076.92,27308
1.6415E+12,1076.985,1078.99,1073.6901,1073.6901,28659
1.6415E+12,1073.5765,1076.4,1073.5501,1075.99,23575
1.6415E+12,1076.2399,1076.76,1074.68,1075.86,27026
1.6415E+12,1075.55,1077.455,1074.4,1075.284,18969
1.6415E+12,1075.2622,1076.932,1074.6001,1075.345,16468
1.6415E+12,1075.75,1077.2721,1075.75,1076.4,11664
1.6415E+12,1076.14,1077.3999,1075.5001,1075.7565,13226
1.6415E+12,1075.9,1076,1074.09,1074.4662,17919
1.6415E+12,1074.8199,1074.86,1071.586,1072,29835
1.6415E+12,1071.85,1072.8,1069.69,1072,37874
1.6415E+12,1072.5,1073,1071.12,1072.4404,16497
1.6415E+12,1072.325,1075,1072.06,1073.5201,30503
1.6415E+12,1074.08,1074.7166,1073.1949,1074.27,15075
1.6415E+12,1074.32,1074.32,1073.14,1073.54,10289
1.6415E+12,1073.32,1075,1072.36,1074.43,15258
1.6415E+12,1074.98,1075.8599,1073.72,1075.48,23910
1.6415E+12,1075.4291,1075.5,1073,1073.9461,17584
1.6415E+12,1074.0737,1074.0737,1069.35,1070.5472,44386
1.6415E+12,1070.2033,1070.335,1067.56,1067.56,33438
1.6415E+12,1068,1069.49,1068,1068.5,16449
1.6415E+12,1068.74,1069.1702,1066.5501,1067.4626,22074
1.6415E+12,1067.2401,1067.655,1063.01,1063.4654,39636
1.6415E+12,1063.01,1066.27,1061.68,1066.27,74499
1.6415E+12,1066.27,1067.43,1064.37,1065.58,34577
1.6415E+12,1066.07,1066.46,1064.24,1066.33,16985
1.6415E+12,1066.2622,1067.23,1064.01,1064.0582,22141
1.6415E+12,1064.53,1066.9999,1064,1065.56,14558
1.6415E+12,1065.6052,1066,1063.57,1065.39,19648
1.6415E+12,1065.64,1069.3248,1065.53,1069,42607
1.6415E+12,1069,1069.9899,1068.4101,1068.7,28186
1.6415E+12,1068.725,1070.76,1068.11,1069.47,36130
1.6415E+12,1069.25,1070.51,1068.2,1068.87,13400
1.6415E+12,1068.8,1069.29,1067,1068.59,20100
1.6415E+12,1068.42,1069.35,1068.02,1068.4673,17018
1.6415E+12,1069.08,1070.2,1068.6,1069.855,14321
1.6415E+12,1069,1070.45,1067.5001,1067.74,21084
1.6415E+12,1067.97,1068.97,1064.111,1066.0799,40800
1.6415E+12,1066.05,1066.14,1063.08,1064.2725,49970
1.6415E+12,1064.42,1064.4999,1062.6,1063.0301,25250
1.6415E+12,1063.69,1063.69,1061.36,1062.32,31560
1.6415E+12,1062.0077,1062.7899,1060,1060,52584
1.6415E+12,1060.25,1062.4044,1058.13,1061.535,77412
1.6415E+12,1061.08,1063.5,1060.28,1063.02,54764
1.6415E+12,1063.6078,1064.68,1062.4401,1063.58,29641
1.6415E+12,1063.2,1065.35,1063.04,1064.7,101090
1.6415E+12,1064.7,1064.8,1063.99,1064.25,295173
1.6415E+12,1064.7,1064.7,1063,1064.7,22504
1.6415E+12,1064.7,1064.7,1062,1062.5,369511
1.6415E+12,1062,1063,1062,1063,1020
1.6415E+12,1063,1063.18,1062.5,1062.5,1551
1.6415E+12,1062,1062.77,1061.5,1062.77,453
1.6415E+12,1062.5,1062.88,1062.49,1062.79,612
1.6415E+12,1063,1064.7,1063,1063,1808
1.6415E+12,1063.12,1064,1063.12,1064,1654
1.6415E+12,1064.11,1064.2,1064.11,1064.2,215
1.6415E+12,1064.68,1065,1064.68,1064.98,1689
1.6415E+12,1064.99,1064.99,1064.5,1064.5,873
1.6415E+12,1064.49,1064.5,1064.01,1064.01,440
1.6415E+12,1065,1066,1064.6,1065.99,6072
1.6415E+12,1065.99,1066,1065.79,1066,2222
1.6415E+12,1065.5,1066,1065.5,1066,1088
1.6415E+12,1066.48,1067,1066.25,1067,791
1.6415E+12,1066.5,1066.89,1066.36,1066.89,406
1.6415E+12,1066.96,1066.96,1066.96,1066.96,200
